,Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0,0.7497818282031065,"[0.99983785 0.         0.                nan        nan 0.31144369
 0.77682663 0.95483171 0.36158687]","[0.72817058 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.84264925        nan        nan        nan        nan 0.47496312
 0.87439778 0.97689403 0.53093768]",2.306389075510913e-05,,0.5252043406038747,
0,0.7525874409596497,"[0.99983886 0.         0.                nan        nan 0.31155455
 0.77629239 0.95507071 0.36820143]","[0.7327265  0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.84569211        nan        nan        nan        nan 0.47509202
 0.87405925 0.9770191  0.53803389]",2.2977631983146815e-05,,0.5257105541507153,
0,0.753506059051833,"[0.99983918 0.         0.                nan        nan 0.31247211
 0.77464223 0.95569532 0.37018613]","[0.73421821 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.84668493        nan        nan        nan        nan 0.4761581
 0.87301228 0.97734582 0.54014972]",2.2938320693199955e-05,,0.5258762993775119,
0,0.7495617426185208,"[0.99983777 0.         0.                nan        nan 0.31404162
 0.76563327 0.9551504  0.36110126]","[0.72781319 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.84240988        nan        nan        nan        nan 0.47797819
 0.86726194 0.97706079 0.53041399]",2.3337037916969735e-05,,0.5251646308099546,
0,0.7410874907181297,"[0.99983464 0.         0.                nan        nan 0.31343718
 0.76662249 0.95500431 0.34212832]","[0.71405219 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.83311699        nan        nan        nan        nan 0.47727776
 0.86789622 0.97698435 0.50965631]",2.357980686944655e-05,,0.5236356310927575,
0,0.7406932504535677,"[0.99983449 0.         0.                nan        nan 0.31404866
 0.7653041  0.95485826 0.34080283]","[0.713412   0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.83268103        nan        nan        nan        nan 0.47798635
 0.86705072 0.97690792 0.50818415]",2.362695830212769e-05,,0.5235644987662573,
0,0.7441093614838744,"[0.99983577 0.         0.                nan        nan 0.31393602
 0.76546865 0.95520354 0.34642406]","[0.71895929 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.83644785        nan        nan        nan        nan 0.47785588
 0.86715632 0.97708859 0.51440741]",2.313644240348584e-05,,0.5241808638284066,
0,0.744210792231553,"[0.99983581 0.         0.                nan        nan 0.31329694
 0.76662249 0.95568202 0.34627254]","[0.719124   0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.83655932        nan        nan        nan        nan 0.47711517
 0.86789622 0.97733886 0.51424035]",2.3044166639988638e-05,,0.5241991648638654,
0,0.7465877165450774,"[0.99983668 0.         0.                nan        nan 0.3128141
 0.76729612 0.95586823 0.35143033]","[0.72298379 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.83916546        nan        nan        nan        nan 0.47655506
 0.86832774 0.97743623 0.51990624]",2.2767119119202716e-05,,0.5246280306382012,
0,0.7450394623022101,"[0.99983612 0.         0.                nan        nan 0.31402753
 0.76535472 0.95598797 0.34806981]","[0.72046964 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.83746923        nan        nan        nan        nan 0.47796188
 0.86708321 0.97749883 0.51621959]",2.297724974225e-05,,0.524348680870538,
0,0.7441954819300166,"[0.9998358  0.         0.                nan        nan 0.3123397
 0.76826414 0.95638733 0.34612115]","[0.71909913 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.83654249        nan        nan        nan        nan 0.47600435
 0.86894726 0.97770755 0.51407339]",2.3060027309508316e-05,,0.5241964024434187,
0,0.7479656436833524,"[0.99983719 0.         0.                nan        nan 0.313339
 0.76648283 0.95633407 0.35394856]","[0.72522135 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.84067092        nan        nan        nan        nan 0.47716393
 0.86780672 0.97767972 0.52265684]",2.252605118564833e-05,,0.5248766484783958,
0,0.7472096975449931,"[0.99983691 0.         0.                nan        nan 0.30910656
 0.7678053  0.95660046 0.35371136]","[0.7239938  0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.83984549        nan        nan        nan        nan 0.47224049
 0.86865369 0.97781891 0.52239818]",2.2544886750839346e-05,,0.5247402539688445,
0,0.7591249397156877,"[0.99984116 0.         0.                nan        nan 0.30948224
 0.76727068 0.95714704 0.38201509]","[0.74334248 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.85272072        nan        nan        nan        nan 0.47267879
 0.86831144 0.97810437 0.55263413]",2.169355538579587e-05,,0.5268901076814169,
0,0.7492306573477965,"[0.99983765 0.         0.                nan        nan 0.31340912
 0.76023786 0.95753402 0.35729419]","[0.72727555 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.84204959        nan        nan        nan        nan 0.47724523
 0.86378992 0.97830639 0.52629538]",2.1872014109621366e-05,,0.5251048934677968,
0,0.7483407460709939,"[0.99983733 0.         0.                nan        nan 0.31091131
 0.76436877 0.95778773 0.3551084 ]","[0.72583046 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.84108006        nan        nan        nan        nan 0.47434378
 0.86645012 0.97843879 0.52392026]",2.1890912341086724e-05,,0.5249443277793377,
0,0.7468613881850403,"[0.99983679 0.         0.                nan        nan 0.31385863
 0.75909069 0.95793467 0.35161676]","[0.72342819 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.83946477        nan        nan        nan        nan 0.47776622
 0.86304895 0.97851546 0.52011022]",2.1900942306333728e-05,,0.5246774089036843,
0,0.7596340072417727,"[0.99984133 0.         0.                nan        nan 0.31409796
 0.75850597 0.95850952 0.38228154]","[0.74416913 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.85326444        nan        nan        nan        nan 0.47804345
 0.8626709  0.97881528 0.55291288]",2.1519619555763713e-05,,0.5269819581612665,
0,0.7569393941713682,"[0.9998404  0.         0.                nan        nan 0.31605434
 0.75496721 0.95824206 0.3754924 ]","[0.73979346 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.85038054        nan        nan        nan        nan 0.48030591
 0.86037757 0.97867581 0.5457766 ]",2.174963974224866e-05,,0.5264957721626636,
0,0.7599995406909539,"[0.99984146 0.         0.         0.                nan 0.31416842
 0.76095035 0.95837578 0.3825843 ]","[0.74476271 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.85365454        nan        nan        nan        nan 0.47812505
 0.86424963 0.97874554 0.55322949]",2.1309841204338678e-05,,0.5270479109494293,
